date	username	to	replies	retweets	favorites	text	geo	mentions	hashtags	id	permalink	
23.7.2020 22.10	JoeBiden	cnnbrk	5623	18404	88387	This was preventable.				1,29E+18	https://twitter.com/JoeBiden/status/1286423343135182848	
23.7.2020 21.40	JoeBiden		1189	5804	16850	Out of every trial and tribulation, we've always emerged stronger as a nation — and we will again. If we come together, there is not a single thing we cannot accomplish.				1,29E+18	https://twitter.com/JoeBiden/status/1286415793245347845	
23.7.2020 20.05	JoeBiden		2857	5785	41531	Hey @Phillies, here’s to hoping we both win big this fall. Stay safe. #OpeningDay		@Phillies	#OpeningDay #OpeningDay	1,29E+18	https://twitter.com/JoeBiden/status/1286391885993373696	
23.7.2020 18.42	JoeBiden		3778	14802	62356	COVID-19 infections are going up. The number of deaths is going up. This morning it was announced that, once again, the number of unemployment claims is going up. Donald Trump is moving us backwards. The American people are paying the price.				1,29E+18	https://twitter.com/JoeBiden/status/1286370998216986624	
23.7.2020 17.11	JoeBiden		1131	2850	10238	Care jobs are ready to be filled right now, allowing millions of people — primarily women — to get back to work immediately. It's the right thing to do for our families and our essential workers — and it's the smart thing to do for our economy.				1,29E+18	https://twitter.com/JoeBiden/status/1286348097291816960	
23.7.2020 14.00	JoeBiden		3490	14571	49294	Folks, I sat down with my friend President @BarackObama to discuss the significant moment we're in, who we are as a nation, and how we can build back better. Watch our full conversation:		@BarackObama		1,29E+18	https://twitter.com/JoeBiden/status/1286300138239979527	
23.7.2020 11.01	JoeBiden		2716	8637	35353	Every day I hear from folks who tell me how important health care is to their families — well, it's deeply personal for President @BarackObama and me, too. I'll fight to protect and build on Obamacare and make sure everyone gets the care they need. Watch our conversation:		@BarackObama		1,29E+18	https://twitter.com/JoeBiden/status/1286254983961165826	
23.7.2020 0.05	JoeBiden		5751	26289	87316	Let me be clear: If vote-by-mail is good enough for Donald Trump and his administration, then it's good enough for all of us.				1,29E+18	https://twitter.com/JoeBiden/status/1286089896310931457	
22.7.2020 22.55	JoeBiden		2993	8115	33475	I know everything feels different right now. There’s just that feeling where you don’t know if everything will be okay. But I promise you that it can be and it will be.				1,29E+18	https://twitter.com/JoeBiden/status/1286072279764537349	
22.7.2020 21.20	JoeBiden		5378	11223	65626	Today, the House passed the #NoBanAct because no one should be discriminated against or singled out based on the faith they practice. I will end President Trump's Muslim Ban on day one and sign this bill into law.			#NoBanAct	1,29E+18	https://twitter.com/JoeBiden/status/1286048372198014976	
22.7.2020 20.57	JoeBiden		1279	3796	14786	My plan to create a 21st century care and early childhood education workforce will put 3 million Americans to work — and free up millions more people to join the paid labor force. It's a fresh, bold approach that will help us recover faster and stronger.				1,29E+18	https://twitter.com/JoeBiden/status/1286042584083607552	
22.7.2020 19.59	JoeBiden	CNNPolitics	1884	4726	17905	The goal of the Census is clear: count every person. But Donald Trump continues to use this vital process to sow division and scare immigrant communities. We won't let him deny communities the funding and representation they deserve. Because in America, everyone counts.				1,29E+18	https://twitter.com/JoeBiden/status/1286027988065124352	
22.7.2020 18.20	JoeBiden		3126	11764	41151	The words of a president matter. And from the moment President Trump came down that escalator, he has used his to degrade people and sow division. It's not who we are. Watch my full conversation with President @BarackObama tomorrow at 10 AM ET.		@BarackObama		1,29E+18	https://twitter.com/JoeBiden/status/1286003073786281985	
22.7.2020 15.17	JoeBiden		1962	7511	26257	Today, we're facing a serious threat — and we have to meet it together as one country. It's up to all of us to do everything we can to keep our fellow Americans safe and healthy.				1,29E+18	https://twitter.com/JoeBiden/status/1285957020466720768	
22.7.2020 11.30	JoeBiden		12177	54763	249761	44 + 46 7.23.20				1,29E+18	https://twitter.com/JoeBiden/status/1285899895422046209	
22.7.2020 3.20	JoeBiden		3577	10703	60407	10 years ago the Obama-Biden Administration signed Wall Street reform to prevent the abuse that led to the Great Recession. Donald Trump and the Republicans have tried to tear it down ever since. As president, I'll protect it so we can rebuild an economy that works for everyone.				1,29E+18	https://twitter.com/JoeBiden/status/1285776581554614272	
22.7.2020 0.12	JoeBiden		5839	33895	237014	For your family, for your neighbors, for your country — wear a mask.				1,29E+18	https://twitter.com/JoeBiden/status/1285729269646274561	
21.7.2020 22.18	JoeBiden		853	3697	22983	Happy Birthday, Congressman Clyburn! Your powerful voice of moral clarity never fails to steer us toward a better future — and reminds us all of why we're in public service in the first place. I’m grateful for your leadership and honored to call you a friend.				1,29E+18	https://twitter.com/JoeBiden/status/1285700580669820930	
21.7.2020 20.38	JoeBiden		4821	9894	39200	Let me say what President Trump won't: Russian interference in our elections is a violation of our sovereignty. And if I’m president, I’ll respond accordingly.				1,29E+18	https://twitter.com/JoeBiden/status/1285675414732431360	
21.7.2020 18.21	JoeBiden		2092	8298	42003	Home health workers do God’s work, but aren’t paid much. They have few benefits, and 40% are still on SNAP or Medicaid. It's unacceptable. I'll give caregivers and early childhood educators a much-needed raise.				1,29E+18	https://twitter.com/JoeBiden/status/1285640937725542400	
21.7.2020 18.18	JoeBiden		4472	13738	82281	We need to make high-quality child care affordable and accessible. As president, I'll give every 3- and 4-year-old access to free, high-quality preschool. And low- to middle-income families won’t spend more than 7% of their income on quality care for children under age 5.				1,29E+18	https://twitter.com/JoeBiden/status/1285640182700453888	
21.7.2020 18.14	JoeBiden		1142	3848	13670	We are trapped in a caregiving crisis, within an economic crisis, within a public health crisis. You’re doing everything you can, but this president is not. If I’m your president, here’s what I would do:				1,29E+18	https://twitter.com/JoeBiden/status/1285639176017215488	
21.7.2020 18.10	JoeBiden		2069	7891	36947	Donald Trump simply doesn’t understand: We can’t deal with our economic crisis without solving the public health crisis. And for all his bluster about his expertise on the economy, he is unable to explain how he will actually help the working families hit the hardest.				1,29E+18	https://twitter.com/JoeBiden/status/1285638169443041280	
21.7.2020 18.02	JoeBiden		806	2619	8975	We have to mobilize a 21st century care and early childhood education workforce to deal with the caregiving crisis in our nation. Today, I'm delivering remarks about how we're going to get it done. Tune in:				1,29E+18	https://twitter.com/JoeBiden/status/1285636224032505856	
21.7.2020 16.40	JoeBiden		1503	6531	26820	Today, I’m releasing my plan to mobilize a 21st century care and early childhood education workforce. It will ease the financial burden of care for families, create good-paying jobs with good benefits, and treat workers with the dignity they deserve. http://joe.link/caregiving				1,29E+18	https://twitter.com/JoeBiden/status/1285615520461422593	
21.7.2020 1.15	JoeBiden		2208	11521	61806	In honor of John Lewis, C.T. Vivian, and all the essential workers who have selflessly risked their lives, the Senate should pass a bill that ensures working people get real relief — extended unemployment insurance, rental support, and guaranteed sick leave. #StrikeForBlackLives			#StrikeForBlackLives	1,29E+18	https://twitter.com/JoeBiden/status/1285382736341942274	
21.7.2020 0.20	JoeBiden		2771	5047	21685	Folks, it may be hard to believe, but we have just over 100 days until Election Day. I know we can beat Donald Trump and build this nation back better than before — but we need your help to do it. If you're able, please chip in today:				1,29E+18	https://twitter.com/JoeBiden/status/1285368895155474432	
20.7.2020 23.05	JoeBiden		1168	2514	9322	Small manufacturers like McGregor Industries demonstrate the resilience, creativity, and staying-power of America’s industrial base. Together we're going to make sure the future is made in America — by all of America.				1,29E+18	https://twitter.com/JoeBiden/status/1285350020942901255	
20.7.2020 21.55	JoeBiden		8564	27779	111083	Today, I am putting the Kremlin and other foreign governments on notice: If elected president, I will direct my administration to impose substantial and lasting costs on those who interfere with American elections.				1,29E+18	https://twitter.com/JoeBiden/status/1285332404647784449	
20.7.2020 21.10	JoeBiden	NPR	3497	12245	57886	We're paying the price for this president's incompetence every single day.				1,29E+18	https://twitter.com/JoeBiden/status/1285321080039669763	
20.7.2020 19.17	JoeBiden		4468	27250	77315	President Trump asked to see the COVID death chart. @RealDonaldTrump, here you go.		@realDonaldTrump		1,29E+18	https://twitter.com/JoeBiden/status/1285292642859773952	
20.7.2020 18.15	JoeBiden		13762	25733	145682	Every day it becomes clearer: We are in a battle for the soul of this nation. Who we are. What we believe. Who we want to be. It’s all at stake. We have to vote Donald Trump out this November.				1,29E+18	https://twitter.com/JoeBiden/status/1285277040153776128	
